BillID,KnessetNum,FactionID,FactionName,CoalitionStatus
307853,17,638.0,ישראל ביתנו בראשות אביגדור ליברמן,
307512,17,1044.0,העבודה בראשות אהוד ברק,
306980,17,1045.0,מולדת האיחוד הלאומי,
306732,17,1045.0,מולדת האיחוד הלאומי,
306633,17,1044.0,העבודה בראשות אהוד ברק,
306601,17,638.0,ישראל ביתנו בראשות אביגדור ליברמן,
306572,17,1042.0,"הבית היהודי מיסודם של המפד""ל",
306193,17,628.0,"ש""ס-התאחדות הספרדים העולמית שומרי תורה",
306172,17,628.0,"ש""ס-התאחדות הספרדים העולמית שומרי תורה",
306032,17,622.0,קדימה-עם אהוד אולמרט לראשות הממשלה,
305952,17,634.0,גיל-גימלאי ישראל לכנסת,
305916,17,,,
305914,17,,,
305912,17,638.0,ישראל ביתנו בראשות אביגדור ליברמן,
305894,17,690.0,הליכוד עם בנימין נתניהו לראשות הממשלה,
305893,17,626.0,"אלתג'מוע אלווטני אל דימוקרטי-בל""ד",
305872,17,640.0,מרצ-ישראל חברתית דמוקרטית,
305857,17,,,
305772,17,630.0,חזית דמוקרטית לשלום ושוויון,
305693,17,622.0,קדימה-עם אהוד אולמרט לראשות הממשלה,
305403,17,638.0,ישראל ביתנו בראשות אביגדור ליברמן,
305276,17,1042.0,"הבית היהודי מיסודם של המפד""ל",
305232,17,622.0,קדימה-עם אהוד אולמרט לראשות הממשלה,
305094,17,1044.0,העבודה בראשות אהוד ברק,
305072,17,1044.0,העבודה בראשות אהוד ברק,
305032,17,1044.0,העבודה בראשות אהוד ברק,
304981,17,1042.0,"הבית היהודי מיסודם של המפד""ל",
304866,17,1044.0,העבודה בראשות אהוד ברק,
304801,17,1044.0,העבודה בראשות אהוד ברק,
304692,17,690.0,הליכוד עם בנימין נתניהו לראשות הממשלה,
304656,17,628.0,"ש""ס-התאחדות הספרדים העולמית שומרי תורה",
304553,17,638.0,ישראל ביתנו בראשות אביגדור ליברמן,
304532,17,690.0,הליכוד עם בנימין נתניהו לראשות הממשלה,
304518,17,640.0,מרצ-ישראל חברתית דמוקרטית,
304517,17,622.0,קדימה-עם אהוד אולמרט לראשות הממשלה,
304474,17,622.0,קדימה-עם אהוד אולמרט לראשות הממשלה,
304433,17,1045.0,מולדת האיחוד הלאומי,
304079,17,1042.0,"הבית היהודי מיסודם של המפד""ל",
303973,17,1045.0,מולדת האיחוד הלאומי,
303579,17,1044.0,העבודה בראשות אהוד ברק,
303578,17,1044.0,העבודה בראשות אהוד ברק,
303577,17,1044.0,העבודה בראשות אהוד ברק,
303576,17,1044.0,העבודה בראשות אהוד ברק,
303537,17,622.0,קדימה-עם אהוד אולמרט לראשות הממשלה,
303536,17,,,
303486,17,1044.0,העבודה בראשות אהוד ברק,
303484,17,1045.0,מולדת האיחוד הלאומי,
303473,17,1041.0,דגל התורה,
303423,17,622.0,קדימה-עם אהוד אולמרט לראשות הממשלה,
303422,17,622.0,קדימה-עם אהוד אולמרט לראשות הממשלה,
303407,17,638.0,ישראל ביתנו בראשות אביגדור ליברמן,
303396,17,1040.0,"אח""י - ארץ, חברה, יהדות",
303202,17,1044.0,העבודה בראשות אהוד ברק,
303201,17,1044.0,העבודה בראשות אהוד ברק,
303200,17,1044.0,העבודה בראשות אהוד ברק,
303199,17,1044.0,העבודה בראשות אהוד ברק,
303198,17,1044.0,העבודה בראשות אהוד ברק,
303197,17,1044.0,העבודה בראשות אהוד ברק,
303195,17,634.0,גיל-גימלאי ישראל לכנסת,
303116,17,638.0,ישראל ביתנו בראשות אביגדור ליברמן,
303092,17,690.0,הליכוד עם בנימין נתניהו לראשות הממשלה,
303033,17,,,
302956,17,1042.0,"הבית היהודי מיסודם של המפד""ל",
302954,17,1042.0,"הבית היהודי מיסודם של המפד""ל",
302922,17,1042.0,"הבית היהודי מיסודם של המפד""ל",
302901,17,1044.0,העבודה בראשות אהוד ברק,
302898,17,1044.0,העבודה בראשות אהוד ברק,
302755,17,1041.0,דגל התורה,
302734,17,622.0,קדימה-עם אהוד אולמרט לראשות הממשלה,
302732,17,622.0,קדימה-עם אהוד אולמרט לראשות הממשלה,
302471,17,690.0,הליכוד עם בנימין נתניהו לראשות הממשלה,
302396,17,1041.0,דגל התורה,
302366,17,1041.0,דגל התורה,
302364,17,640.0,מרצ-ישראל חברתית דמוקרטית,
302351,17,,,
302271,17,630.0,חזית דמוקרטית לשלום ושוויון,
302263,17,,,
302222,17,638.0,ישראל ביתנו בראשות אביגדור ליברמן,
302200,17,1044.0,העבודה בראשות אהוד ברק,
302152,17,634.0,גיל-גימלאי ישראל לכנסת,
302116,17,1044.0,העבודה בראשות אהוד ברק,
302115,17,1044.0,העבודה בראשות אהוד ברק,
302114,17,1044.0,העבודה בראשות אהוד ברק,
302113,17,1044.0,העבודה בראשות אהוד ברק,
302095,17,638.0,ישראל ביתנו בראשות אביגדור ליברמן,
302094,17,1045.0,מולדת האיחוד הלאומי,
302031,17,,,
301998,17,722.0,הדרך הטובה,
301996,17,690.0,הליכוד עם בנימין נתניהו לראשות הממשלה,
301992,17,634.0,גיל-גימלאי ישראל לכנסת,
301951,17,638.0,ישראל ביתנו בראשות אביגדור ליברמן,
301894,17,690.0,הליכוד עם בנימין נתניהו לראשות הממשלה,
301893,17,622.0,קדימה-עם אהוד אולמרט לראשות הממשלה,
301832,17,1044.0,העבודה בראשות אהוד ברק,
301831,17,638.0,ישראל ביתנו בראשות אביגדור ליברמן,
301814,17,640.0,מרצ-ישראל חברתית דמוקרטית,
301792,17,690.0,הליכוד עם בנימין נתניהו לראשות הממשלה,
301771,17,638.0,ישראל ביתנו בראשות אביגדור ליברמן,
301759,17,640.0,מרצ-ישראל חברתית דמוקרטית,
301755,17,1044.0,העבודה בראשות אהוד ברק,
301753,17,1044.0,העבודה בראשות אהוד ברק,
301692,17,722.0,הדרך הטובה,
301675,17,638.0,ישראל ביתנו בראשות אביגדור ליברמן,
301672,17,638.0,ישראל ביתנו בראשות אביגדור ליברמן,
301657,17,638.0,ישראל ביתנו בראשות אביגדור ליברמן,
301532,17,1044.0,העבודה בראשות אהוד ברק,
301432,17,,,
301431,17,628.0,"ש""ס-התאחדות הספרדים העולמית שומרי תורה",
301414,17,628.0,"ש""ס-התאחדות הספרדים העולמית שומרי תורה",
301331,17,1044.0,העבודה בראשות אהוד ברק,
301258,17,1042.0,"הבית היהודי מיסודם של המפד""ל",
301252,17,628.0,"ש""ס-התאחדות הספרדים העולמית שומרי תורה",
301151,17,638.0,ישראל ביתנו בראשות אביגדור ליברמן,
301113,17,,,
301059,17,1042.0,"הבית היהודי מיסודם של המפד""ל",
301053,17,1042.0,"הבית היהודי מיסודם של המפד""ל",
301032,17,630.0,חזית דמוקרטית לשלום ושוויון,
300954,17,622.0,קדימה-עם אהוד אולמרט לראשות הממשלה,
300892,17,630.0,חזית דמוקרטית לשלום ושוויון,
300834,17,690.0,הליכוד עם בנימין נתניהו לראשות הממשלה,
300813,17,690.0,הליכוד עם בנימין נתניהו לראשות הממשלה,
300782,17,622.0,קדימה-עם אהוד אולמרט לראשות הממשלה,
300775,17,1045.0,מולדת האיחוד הלאומי,
300773,17,690.0,הליכוד עם בנימין נתניהו לראשות הממשלה,
300712,17,1042.0,"הבית היהודי מיסודם של המפד""ל",
300697,17,1044.0,העבודה בראשות אהוד ברק,
300696,17,,,
300695,17,640.0,מרצ-ישראל חברתית דמוקרטית,
300694,17,,,
300638,17,1045.0,מולדת האיחוד הלאומי,
300637,17,638.0,ישראל ביתנו בראשות אביגדור ליברמן,
300635,17,622.0,קדימה-עם אהוד אולמרט לראשות הממשלה,
300612,17,622.0,קדימה-עם אהוד אולמרט לראשות הממשלה,
300575,17,,,
300574,17,,,
300573,17,1041.0,דגל התורה,
300572,17,,,
300551,17,630.0,חזית דמוקרטית לשלום ושוויון,
300537,17,622.0,קדימה-עם אהוד אולמרט לראשות הממשלה,
300452,17,630.0,חזית דמוקרטית לשלום ושוויון,
300337,17,1044.0,העבודה בראשות אהוד ברק,
300331,17,1044.0,העבודה בראשות אהוד ברק,
300092,17,1044.0,העבודה בראשות אהוד ברק,
300091,17,1044.0,העבודה בראשות אהוד ברק,
300009,17,,,
300007,17,,,
300005,17,636.0,הרשימה הערבית המאוחדת התנועה הערבית להתחדשות,
300000,17,640.0,מרצ-ישראל חברתית דמוקרטית,
299995,17,640.0,מרצ-ישראל חברתית דמוקרטית,
299992,17,640.0,מרצ-ישראל חברתית דמוקרטית,
299977,17,640.0,מרצ-ישראל חברתית דמוקרטית,
299945,17,634.0,גיל-גימלאי ישראל לכנסת,
299731,17,638.0,ישראל ביתנו בראשות אביגדור ליברמן,
299681,17,622.0,קדימה-עם אהוד אולמרט לראשות הממשלה,
299595,17,630.0,חזית דמוקרטית לשלום ושוויון,
299594,17,630.0,חזית דמוקרטית לשלום ושוויון,
299492,17,622.0,קדימה-עם אהוד אולמרט לראשות הממשלה,
299491,17,,,
299467,17,690.0,הליכוד עם בנימין נתניהו לראשות הממשלה,
299453,17,638.0,ישראל ביתנו בראשות אביגדור ליברמן,
299420,17,638.0,ישראל ביתנו בראשות אביגדור ליברמן,
299391,17,630.0,חזית דמוקרטית לשלום ושוויון,
299372,17,1041.0,דגל התורה,
299292,17,622.0,קדימה-עם אהוד אולמרט לראשות הממשלה,
299251,17,622.0,קדימה-עם אהוד אולמרט לראשות הממשלה,
299245,17,622.0,קדימה-עם אהוד אולמרט לראשות הממשלה,
299231,17,622.0,קדימה-עם אהוד אולמרט לראשות הממשלה,
299217,17,628.0,"ש""ס-התאחדות הספרדים העולמית שומרי תורה",
299112,17,690.0,הליכוד עם בנימין נתניהו לראשות הממשלה,
298972,17,690.0,הליכוד עם בנימין נתניהו לראשות הממשלה,
298959,17,1042.0,"הבית היהודי מיסודם של המפד""ל",
298935,17,622.0,קדימה-עם אהוד אולמרט לראשות הממשלה,
298920,17,690.0,הליכוד עם בנימין נתניהו לראשות הממשלה,
298911,17,628.0,"ש""ס-התאחדות הספרדים העולמית שומרי תורה",
298906,17,1044.0,העבודה בראשות אהוד ברק,
298894,17,1046.0,מימד,
298732,17,690.0,הליכוד עם בנימין נתניהו לראשות הממשלה,
298651,17,1042.0,"הבית היהודי מיסודם של המפד""ל",
298605,17,634.0,גיל-גימלאי ישראל לכנסת,
298518,17,1044.0,העבודה בראשות אהוד ברק,
298485,17,630.0,חזית דמוקרטית לשלום ושוויון,
298411,17,1044.0,העבודה בראשות אהוד ברק,
298372,17,636.0,הרשימה הערבית המאוחדת התנועה הערבית להתחדשות,
298351,17,634.0,גיל-גימלאי ישראל לכנסת,
298331,17,640.0,מרצ-ישראל חברתית דמוקרטית,
298291,17,1042.0,"הבית היהודי מיסודם של המפד""ל",
298192,17,622.0,קדימה-עם אהוד אולמרט לראשות הממשלה,
298136,17,622.0,קדימה-עם אהוד אולמרט לראשות הממשלה,
297914,17,690.0,הליכוד עם בנימין נתניהו לראשות הממשלה,
297647,17,1044.0,העבודה בראשות אהוד ברק,
297617,17,622.0,קדימה-עם אהוד אולמרט לראשות הממשלה,
297600,17,,,
297598,17,1044.0,העבודה בראשות אהוד ברק,
297591,17,1044.0,העבודה בראשות אהוד ברק,
297590,17,1039.0,אגודת ישראל,
297588,17,1044.0,העבודה בראשות אהוד ברק,
297583,17,1042.0,"הבית היהודי מיסודם של המפד""ל",
297580,17,1042.0,"הבית היהודי מיסודם של המפד""ל",
297579,17,630.0,חזית דמוקרטית לשלום ושוויון,
297527,17,1044.0,העבודה בראשות אהוד ברק,
297518,17,626.0,"אלתג'מוע אלווטני אל דימוקרטי-בל""ד",
297505,17,1039.0,אגודת ישראל,
297503,17,690.0,הליכוד עם בנימין נתניהו לראשות הממשלה,
297490,17,622.0,קדימה-עם אהוד אולמרט לראשות הממשלה,
297431,17,690.0,הליכוד עם בנימין נתניהו לראשות הממשלה,
297411,17,1044.0,העבודה בראשות אהוד ברק,
297401,17,1044.0,העבודה בראשות אהוד ברק,
297398,17,628.0,"ש""ס-התאחדות הספרדים העולמית שומרי תורה",
297316,17,1044.0,העבודה בראשות אהוד ברק,
297297,17,628.0,"ש""ס-התאחדות הספרדים העולמית שומרי תורה",
297271,17,640.0,מרצ-ישראל חברתית דמוקרטית,
296948,17,622.0,קדימה-עם אהוד אולמרט לראשות הממשלה,
296946,17,622.0,קדימה-עם אהוד אולמרט לראשות הממשלה,
296932,17,622.0,קדימה-עם אהוד אולמרט לראשות הממשלה,
296917,17,690.0,הליכוד עם בנימין נתניהו לראשות הממשלה,
296892,17,630.0,חזית דמוקרטית לשלום ושוויון,
296889,17,638.0,ישראל ביתנו בראשות אביגדור ליברמן,
296752,17,1040.0,"אח""י - ארץ, חברה, יהדות",
296654,17,636.0,הרשימה הערבית המאוחדת התנועה הערבית להתחדשות,
296631,17,1044.0,העבודה בראשות אהוד ברק,
296597,17,1044.0,העבודה בראשות אהוד ברק,
296594,17,1044.0,העבודה בראשות אהוד ברק,
296571,17,622.0,קדימה-עם אהוד אולמרט לראשות הממשלה,
296474,17,1044.0,העבודה בראשות אהוד ברק,
296471,17,1042.0,"הבית היהודי מיסודם של המפד""ל",
296431,17,1045.0,מולדת האיחוד הלאומי,
296331,17,,,
296292,17,1042.0,"הבית היהודי מיסודם של המפד""ל",
296242,17,690.0,הליכוד עם בנימין נתניהו לראשות הממשלה,
296231,17,690.0,הליכוד עם בנימין נתניהו לראשות הממשלה,
296218,17,1044.0,העבודה בראשות אהוד ברק,
296073,17,622.0,קדימה-עם אהוד אולמרט לראשות הממשלה,
296032,17,638.0,ישראל ביתנו בראשות אביגדור ליברמן,
296004,17,1044.0,העבודה בראשות אהוד ברק,
295852,17,638.0,ישראל ביתנו בראשות אביגדור ליברמן,
295834,17,1045.0,מולדת האיחוד הלאומי,
295832,17,628.0,"ש""ס-התאחדות הספרדים העולמית שומרי תורה",
295771,17,1044.0,העבודה בראשות אהוד ברק,
295695,17,1042.0,"הבית היהודי מיסודם של המפד""ל",
295638,17,,,
295531,17,638.0,ישראל ביתנו בראשות אביגדור ליברמן,
295436,17,1046.0,מימד,
295406,17,628.0,"ש""ס-התאחדות הספרדים העולמית שומרי תורה",
295402,17,1040.0,"אח""י - ארץ, חברה, יהדות",
295391,17,690.0,הליכוד עם בנימין נתניהו לראשות הממשלה,
295366,17,1041.0,דגל התורה,
295355,17,690.0,הליכוד עם בנימין נתניהו לראשות הממשלה,
295192,17,628.0,"ש""ס-התאחדות הספרדים העולמית שומרי תורה",
295172,17,638.0,ישראל ביתנו בראשות אביגדור ליברמן,
295132,17,638.0,ישראל ביתנו בראשות אביגדור ליברמן,
295091,17,690.0,הליכוד עם בנימין נתניהו לראשות הממשלה,
295072,17,628.0,"ש""ס-התאחדות הספרדים העולמית שומרי תורה",
295033,17,1040.0,"אח""י - ארץ, חברה, יהדות",
294994,17,1042.0,"הבית היהודי מיסודם של המפד""ל",
294993,17,1042.0,"הבית היהודי מיסודם של המפד""ל",
294976,17,628.0,"ש""ס-התאחדות הספרדים העולמית שומרי תורה",
294654,17,640.0,מרצ-ישראל חברתית דמוקרטית,
294640,17,622.0,קדימה-עם אהוד אולמרט לראשות הממשלה,
294633,17,630.0,חזית דמוקרטית לשלום ושוויון,
294493,17,1044.0,העבודה בראשות אהוד ברק,
294475,17,690.0,הליכוד עם בנימין נתניהו לראשות הממשלה,
294474,17,690.0,הליכוד עם בנימין נתניהו לראשות הממשלה,
294444,17,1044.0,העבודה בראשות אהוד ברק,
294432,17,622.0,קדימה-עם אהוד אולמרט לראשות הממשלה,
294417,17,1046.0,מימד,
294392,17,638.0,ישראל ביתנו בראשות אביגדור ליברמן,
294353,17,1040.0,"אח""י - ארץ, חברה, יהדות",
294331,17,690.0,הליכוד עם בנימין נתניהו לראשות הממשלה,
294318,17,690.0,הליכוד עם בנימין נתניהו לראשות הממשלה,
294314,17,690.0,הליכוד עם בנימין נתניהו לראשות הממשלה,
294276,17,1044.0,העבודה בראשות אהוד ברק,
294274,17,690.0,הליכוד עם בנימין נתניהו לראשות הממשלה,
294254,17,,,
294233,17,1042.0,"הבית היהודי מיסודם של המפד""ל",
294231,17,1044.0,העבודה בראשות אהוד ברק,
294171,17,638.0,ישראל ביתנו בראשות אביגדור ליברמן,
294156,17,1040.0,"אח""י - ארץ, חברה, יהדות",
294155,17,622.0,קדימה-עם אהוד אולמרט לראשות הממשלה,
294153,17,1040.0,"אח""י - ארץ, חברה, יהדות",
294150,17,690.0,הליכוד עם בנימין נתניהו לראשות הממשלה,
294144,17,622.0,קדימה-עם אהוד אולמרט לראשות הממשלה,
294143,17,690.0,הליכוד עם בנימין נתניהו לראשות הממשלה,
294113,17,638.0,ישראל ביתנו בראשות אביגדור ליברמן,
294112,17,638.0,ישראל ביתנו בראשות אביגדור ליברמן,
294035,17,1040.0,"אח""י - ארץ, חברה, יהדות",
293954,17,690.0,הליכוד עם בנימין נתניהו לראשות הממשלה,
293952,17,622.0,קדימה-עם אהוד אולמרט לראשות הממשלה,
293936,17,1044.0,העבודה בראשות אהוד ברק,
293864,17,690.0,הליכוד עם בנימין נתניהו לראשות הממשלה,
293834,17,638.0,ישראל ביתנו בראשות אביגדור ליברמן,
293831,17,638.0,ישראל ביתנו בראשות אביגדור ליברמן,
293791,17,1044.0,העבודה בראשות אהוד ברק,
293758,17,640.0,מרצ-ישראל חברתית דמוקרטית,
293735,17,640.0,מרצ-ישראל חברתית דמוקרטית,
293662,17,1042.0,"הבית היהודי מיסודם של המפד""ל",
293571,17,1042.0,"הבית היהודי מיסודם של המפד""ל",
293548,17,1040.0,"אח""י - ארץ, חברה, יהדות",
293504,17,638.0,ישראל ביתנו בראשות אביגדור ליברמן,
293351,17,640.0,מרצ-ישראל חברתית דמוקרטית,
293316,17,640.0,מרצ-ישראל חברתית דמוקרטית,
293311,17,1040.0,"אח""י - ארץ, חברה, יהדות",
293298,17,638.0,ישראל ביתנו בראשות אביגדור ליברמן,
293297,17,1040.0,"אח""י - ארץ, חברה, יהדות",
293055,17,1044.0,העבודה בראשות אהוד ברק,
292916,17,636.0,הרשימה הערבית המאוחדת התנועה הערבית להתחדשות,
292504,17,690.0,הליכוד עם בנימין נתניהו לראשות הממשלה,
292437,17,1044.0,העבודה בראשות אהוד ברק,
292436,17,690.0,הליכוד עם בנימין נתניהו לראשות הממשלה,
292435,17,1044.0,העבודה בראשות אהוד ברק,
292431,17,690.0,הליכוד עם בנימין נתניהו לראשות הממשלה,
292411,17,1044.0,העבודה בראשות אהוד ברק,
292391,17,690.0,הליכוד עם בנימין נתניהו לראשות הממשלה,
292371,17,690.0,הליכוד עם בנימין נתניהו לראשות הממשלה,
292234,17,690.0,הליכוד עם בנימין נתניהו לראשות הממשלה,
292171,17,1039.0,אגודת ישראל,
292152,17,622.0,קדימה-עם אהוד אולמרט לראשות הממשלה,
292111,17,622.0,קדימה-עם אהוד אולמרט לראשות הממשלה,
292051,17,1041.0,דגל התורה,
292036,17,638.0,ישראל ביתנו בראשות אביגדור ליברמן,
291991,17,638.0,ישראל ביתנו בראשות אביגדור ליברמן,
291820,17,1039.0,אגודת ישראל,
291816,17,690.0,הליכוד עם בנימין נתניהו לראשות הממשלה,
291775,17,622.0,קדימה-עם אהוד אולמרט לראשות הממשלה,
291774,17,638.0,ישראל ביתנו בראשות אביגדור ליברמן,
291713,17,690.0,הליכוד עם בנימין נתניהו לראשות הממשלה,
291669,17,638.0,ישראל ביתנו בראשות אביגדור ליברמן,
291591,17,690.0,הליכוד עם בנימין נתניהו לראשות הממשלה,
291559,17,1044.0,העבודה בראשות אהוד ברק,
291557,17,1044.0,העבודה בראשות אהוד ברק,
291556,17,1044.0,העבודה בראשות אהוד ברק,
291555,17,1044.0,העבודה בראשות אהוד ברק,
291538,17,,,
291520,17,1045.0,מולדת האיחוד הלאומי,
291471,17,630.0,חזית דמוקרטית לשלום ושוויון,
291425,17,1044.0,העבודה בראשות אהוד ברק,
291424,17,1044.0,העבודה בראשות אהוד ברק,
291423,17,1044.0,העבודה בראשות אהוד ברק,
291418,17,1044.0,העבודה בראשות אהוד ברק,
291415,17,690.0,הליכוד עם בנימין נתניהו לראשות הממשלה,
291251,17,690.0,הליכוד עם בנימין נתניהו לראשות הממשלה,
291198,17,,,
291197,17,,,
291194,17,,,
291193,17,,,
291113,17,1042.0,"הבית היהודי מיסודם של המפד""ל",
291112,17,1042.0,"הבית היהודי מיסודם של המפד""ל",
291111,17,638.0,ישראל ביתנו בראשות אביגדור ליברמן,
290973,17,628.0,"ש""ס-התאחדות הספרדים העולמית שומרי תורה",
290972,17,638.0,ישראל ביתנו בראשות אביגדור ליברמן,
290971,17,630.0,חזית דמוקרטית לשלום ושוויון,
290934,17,630.0,חזית דמוקרטית לשלום ושוויון,
290921,17,622.0,קדימה-עם אהוד אולמרט לראשות הממשלה,
290872,17,1039.0,אגודת ישראל,
290582,17,1042.0,"הבית היהודי מיסודם של המפד""ל",
290581,17,628.0,"ש""ס-התאחדות הספרדים העולמית שומרי תורה",
290577,17,638.0,ישראל ביתנו בראשות אביגדור ליברמן,
290573,17,722.0,הדרך הטובה,
290571,17,638.0,ישראל ביתנו בראשות אביגדור ליברמן,
290540,17,638.0,ישראל ביתנו בראשות אביגדור ליברמן,
290515,17,638.0,ישראל ביתנו בראשות אביגדור ליברמן,
290514,17,1041.0,דגל התורה,
290493,17,1042.0,"הבית היהודי מיסודם של המפד""ל",
290491,17,1040.0,"אח""י - ארץ, חברה, יהדות",
290416,17,622.0,קדימה-עם אהוד אולמרט לראשות הממשלה,
290415,17,622.0,קדימה-עם אהוד אולמרט לראשות הממשלה,
290288,17,690.0,הליכוד עם בנימין נתניהו לראשות הממשלה,
290283,17,722.0,הדרך הטובה,
290214,17,1046.0,מימד,
290173,17,,,
290151,17,628.0,"ש""ס-התאחדות הספרדים העולמית שומרי תורה",
290138,17,690.0,הליכוד עם בנימין נתניהו לראשות הממשלה,
290135,17,722.0,הדרך הטובה,
290134,17,1041.0,דגל התורה,
290124,17,722.0,הדרך הטובה,
290119,17,634.0,גיל-גימלאי ישראל לכנסת,
290092,17,1046.0,מימד,
290077,17,640.0,מרצ-ישראל חברתית דמוקרטית,
290073,17,1041.0,דגל התורה,
290058,17,622.0,קדימה-עם אהוד אולמרט לראשות הממשלה,
290035,17,630.0,חזית דמוקרטית לשלום ושוויון,
290014,17,1044.0,העבודה בראשות אהוד ברק,
289953,17,628.0,"ש""ס-התאחדות הספרדים העולמית שומרי תורה",
289952,17,626.0,"אלתג'מוע אלווטני אל דימוקרטי-בל""ד",
289867,17,628.0,"ש""ס-התאחדות הספרדים העולמית שומרי תורה",
289865,17,640.0,מרצ-ישראל חברתית דמוקרטית,
289863,17,628.0,"ש""ס-התאחדות הספרדים העולמית שומרי תורה",
289860,17,628.0,"ש""ס-התאחדות הספרדים העולמית שומרי תורה",
289858,17,622.0,קדימה-עם אהוד אולמרט לראשות הממשלה,
289735,17,638.0,ישראל ביתנו בראשות אביגדור ליברמן,
289571,17,690.0,הליכוד עם בנימין נתניהו לראשות הממשלה,
289385,17,1042.0,"הבית היהודי מיסודם של המפד""ל",
289372,17,622.0,קדימה-עם אהוד אולמרט לראשות הממשלה,
289365,17,622.0,קדימה-עם אהוד אולמרט לראשות הממשלה,
289363,17,,,
289356,17,690.0,הליכוד עם בנימין נתניהו לראשות הממשלה,
289353,17,1044.0,העבודה בראשות אהוד ברק,
289334,17,1044.0,העבודה בראשות אהוד ברק,
289311,17,690.0,הליכוד עם בנימין נתניהו לראשות הממשלה,
289308,17,622.0,קדימה-עם אהוד אולמרט לראשות הממשלה,
289302,17,622.0,קדימה-עם אהוד אולמרט לראשות הממשלה,
289281,17,634.0,גיל-גימלאי ישראל לכנסת,
289278,17,638.0,ישראל ביתנו בראשות אביגדור ליברמן,
289275,17,622.0,קדימה-עם אהוד אולמרט לראשות הממשלה,
289272,17,1040.0,"אח""י - ארץ, חברה, יהדות",
289251,17,1044.0,העבודה בראשות אהוד ברק,
289133,17,622.0,קדימה-עם אהוד אולמרט לראשות הממשלה,
289075,17,1039.0,אגודת ישראל,
289031,17,1039.0,אגודת ישראל,
289012,17,1046.0,מימד,
288852,17,1045.0,מולדת האיחוד הלאומי,
288818,17,622.0,קדימה-עם אהוד אולמרט לראשות הממשלה,
288816,17,,,
288812,17,622.0,קדימה-עם אהוד אולמרט לראשות הממשלה,
288762,17,1044.0,העבודה בראשות אהוד ברק,
288751,17,1039.0,אגודת ישראל,
288695,17,628.0,"ש""ס-התאחדות הספרדים העולמית שומרי תורה",
288664,17,690.0,הליכוד עם בנימין נתניהו לראשות הממשלה,
288663,17,1042.0,"הבית היהודי מיסודם של המפד""ל",
288660,17,1042.0,"הבית היהודי מיסודם של המפד""ל",
288595,17,1044.0,העבודה בראשות אהוד ברק,
288032,17,1041.0,דגל התורה,
288031,17,1044.0,העבודה בראשות אהוד ברק,
287994,17,622.0,קדימה-עם אהוד אולמרט לראשות הממשלה,
287932,17,628.0,"ש""ס-התאחדות הספרדים העולמית שומרי תורה",
287931,17,630.0,חזית דמוקרטית לשלום ושוויון,
287856,17,638.0,ישראל ביתנו בראשות אביגדור ליברמן,
287836,17,1042.0,"הבית היהודי מיסודם של המפד""ל",
287814,17,638.0,ישראל ביתנו בראשות אביגדור ליברמן,
287751,17,690.0,הליכוד עם בנימין נתניהו לראשות הממשלה,
287737,17,1045.0,מולדת האיחוד הלאומי,
287735,17,690.0,הליכוד עם בנימין נתניהו לראשות הממשלה,
287712,17,690.0,הליכוד עם בנימין נתניהו לראשות הממשלה,
287691,17,634.0,גיל-גימלאי ישראל לכנסת,
287668,17,1040.0,"אח""י - ארץ, חברה, יהדות",
287667,17,634.0,גיל-גימלאי ישראל לכנסת,
287666,17,628.0,"ש""ס-התאחדות הספרדים העולמית שומרי תורה",
287654,17,1046.0,מימד,
287591,17,1044.0,העבודה בראשות אהוד ברק,
287582,17,1041.0,דגל התורה,
287552,17,1041.0,דגל התורה,
287538,17,622.0,קדימה-עם אהוד אולמרט לראשות הממשלה,
287536,17,1041.0,דגל התורה,
287535,17,1044.0,העבודה בראשות אהוד ברק,
287516,17,628.0,"ש""ס-התאחדות הספרדים העולמית שומרי תורה",
287332,17,1044.0,העבודה בראשות אהוד ברק,
287231,17,1044.0,העבודה בראשות אהוד ברק,
287192,17,690.0,הליכוד עם בנימין נתניהו לראשות הממשלה,
287134,17,690.0,הליכוד עם בנימין נתניהו לראשות הממשלה,
287075,17,630.0,חזית דמוקרטית לשלום ושוויון,
287073,17,,,
287071,17,,,
286913,17,1044.0,העבודה בראשות אהוד ברק,
286883,17,630.0,חזית דמוקרטית לשלום ושוויון,
286877,17,634.0,גיל-גימלאי ישראל לכנסת,
286876,17,634.0,גיל-גימלאי ישראל לכנסת,
286875,17,634.0,גיל-גימלאי ישראל לכנסת,
286791,17,640.0,מרצ-ישראל חברתית דמוקרטית,
286676,17,638.0,ישראל ביתנו בראשות אביגדור ליברמן,
286638,17,638.0,ישראל ביתנו בראשות אביגדור ליברמן,
286516,17,638.0,ישראל ביתנו בראשות אביגדור ליברמן,
286454,17,638.0,ישראל ביתנו בראשות אביגדור ליברמן,
286435,17,1039.0,אגודת ישראל,
286433,17,640.0,מרצ-ישראל חברתית דמוקרטית,
286329,17,690.0,הליכוד עם בנימין נתניהו לראשות הממשלה,
286291,17,628.0,"ש""ס-התאחדות הספרדים העולמית שומרי תורה",
286192,17,1044.0,העבודה בראשות אהוד ברק,
286172,17,,,
286171,17,,,
286151,17,622.0,קדימה-עם אהוד אולמרט לראשות הממשלה,
286031,17,690.0,הליכוד עם בנימין נתניהו לראשות הממשלה,
285954,17,630.0,חזית דמוקרטית לשלום ושוויון,
285936,17,1044.0,העבודה בראשות אהוד ברק,
