AgendaID,Number,ClassificationID,ClassificationDesc,LeadingAgendaID,KnessetNum,Name,SubTypeID,SubTypeDesc,StatusID,InitiatorPersonID,GovRecommendationID,GovRecommendationDesc,PresidentDecisionDate,PostopenmentReasonID,PostopenmentReasonDesc,CommitteeID,RecommendCommitteeID,MinisterPersonID,LastUpdatedDate
2214725,2485.0,163.0,מוכללת,2214767.0,25,גל ההתייקרויות בצל המלחמה: לפחות 13 יבואניות ויצרניות במשק העלו מחירים של מוצרי צריכה בסיסית,58,דחופה,333,30875.0,,,,,,,,,2024-02-21T21:34:14.287
2214732,2487.0,165.0,עצמאית,,25,"הצעה רגילה לסדר היום בנושא: ""שכונות נאות-הפסגה וחפציבה במודיעין עילית חשופות למסתננים מבילעין עקב פתיחת החסמים במנהרות הבטון""",58,דחופה,305,30770.0,,,,,,,,,2024-02-21T21:34:14.287
2214734,2488.0,163.0,מוכללת,2214767.0,25,גל ההתייקרויות בצל המלחמה: לפחות 13 יבואניות ויצרניות במשק העלו מחירים של מוצרי צריכה בסיסית,58,דחופה,333,30843.0,,,,,,,,,2024-02-21T21:34:14.287
2214740,2493.0,163.0,מוכללת,2214767.0,25,גל ההתייקרויות בצל המלחמה: לפחות 13 יבואניות ויצרניות במשק העלו מחירים של מוצרי צריכה בסיסית,58,דחופה,333,30810.0,,,,,,,,,2024-02-21T21:34:14.287
2214746,2495.0,163.0,מוכללת,2214769.0,25,"אין תיירים, עסקים קורסים והנמל לא מתפקד: אילת עדיין לא התאוששה",58,דחופה,333,30480.0,,,,,,,,,2024-02-21T21:34:14.287
2214747,2496.0,163.0,מוכללת,2214769.0,25,"אין תיירים, עסקים קורסים והנמל לא מתפקד: אילת עדיין לא התאוששה",58,דחופה,333,30854.0,,,,,,,,,2024-02-21T21:34:14.287
2214749,2498.0,163.0,מוכללת,2214769.0,25,"אין תיירים, עסקים קורסים והנמל לא מתפקד: אילת עדיין לא התאוששה",58,דחופה,333,30867.0,,,,,,,,,2024-02-21T21:34:14.287
2214760,2500.0,163.0,מוכללת,2214767.0,25,גל ההתייקרויות בצל המלחמה: לפחות 13 יבואניות ויצרניות במשק העלו מחירים של מוצרי צריכה בסיסית,58,דחופה,333,30807.0,,,,,,,,,2024-02-21T21:34:14.287
2214761,2501.0,163.0,מוכללת,2214771.0,25,הצהרות ופרסומים בעולם בנושא הכרה במדינה פלסטינית והצורך בהערכות ישראלית לאתגר מדיני אפשרי,58,דחופה,333,30852.0,,,,,,,,,2024-02-21T21:34:14.287
2214763,2502.0,163.0,מוכללת,2214767.0,25,גל ההתייקרויות בצל המלחמה: לפחות 13 יבואניות ויצרניות במשק העלו מחירים של מוצרי צריכה בסיסית,58,דחופה,333,30722.0,,,,,,,,,2024-02-21T21:34:14.287
2214765,2503.0,165.0,עצמאית,,25,"אין תיירים, עסקים קורסים והנמל לא מתפקד: אילת עדיין לא התאוששה",58,דחופה,333,30685.0,,,,,,,,,2024-02-21T21:34:14.287
2214767,174.0,164.0,כוללת,,25,"""גל ההתייקרויות בצל המלחמה: לפחות 13 יבואניות ויצרניות במשק העלו מחירים של מוצרי צריכה בסיסיים""",60,כוללת,304,,,,,,,4193.0,,,2024-10-14T11:04:50.643
2214769,175.0,164.0,כוללת,,25,"""אין תיירים, עסקים קורסים והנמל לא מתפקד: אילת עדיין לא התאוששה""",60,כוללת,304,,,,,,,4186.0,,,2024-02-21T21:34:14.287
2214771,176.0,164.0,כוללת,,25,"""הצהרות ופרסומים בעולם בנושא הכרה במדינה פלסטינית והצורך בהערכות ישראלית לאתגר מדיני אפשרי""",60,כוללת,315,,,,,,,,,,2024-07-24T12:41:16.253
2214773,177.0,166.0,כוללת לדיון מהיר,,25,"הצעה לדיון מהיר בנושא: ""מוגנות תעסוקתית לחיילי המילואים ונשותיהם במהלך מלחמת חרבות ברזל""",60,כוללת,310,,,,,,,4196.0,4196.0,,2024-02-21T21:34:14.287
2214775,178.0,166.0,כוללת לדיון מהיר,,25,"הצעה לדיון מהיר בנושא: ""גידול משמעותי בשיעור המאובחנים בקרב ילדים באוטיזם והיעדר מענה מספק""",60,כוללת,310,,,,,,,4201.0,4201.0,,2024-02-22T08:16:37.5
2214837,2507.0,163.0,מוכללת,2215088.0,25,עליית מחירים בבנק הדואר ובדואר ישראל,56,דיון מהיר,333,30719.0,,,2024-02-12T00:00:00,,,,4193.0,,2024-02-21T21:34:14.287
2214849,2508.0,163.0,מוכללת,2215088.0,25,עליית מחירים בבנק הדואר ובדואר ישראל,56,דיון מהיר,333,30480.0,,,2024-02-12T00:00:00,,,,4193.0,,2024-02-21T21:34:14.287
2214860,2516.0,163.0,מוכללת,2215088.0,25,עליית מחירים בבנק הדואר ובדואר ישראל,56,דיון מהיר,333,30875.0,,,2024-02-12T00:00:00,,,,4193.0,,2024-02-21T21:34:14.287
2214895,2523.0,163.0,מוכללת,2215135.0,25,הצדעה לפעילים פרו-ישראלים בקמפוסים בעולם,58,דחופה,333,30839.0,,,,,,,,,2024-02-21T21:34:14.287
2214919,2524.0,163.0,מוכללת,2215135.0,25,הצדעה לפעילים פרו-ישראלים בקמפוסים בעולם,58,דחופה,333,30777.0,,,,,,,,,2024-02-21T21:34:14.287
2214930,2527.0,163.0,מוכללת,2215137.0,25,אפליית תושבי שדרות ואי הארכת הסדרי שהייה של המפונים,58,דחופה,333,30719.0,,,,,,,,,2024-02-21T21:34:14.287
2214932,2528.0,165.0,עצמאית,,25,אפליית תושבי שדרות ואי הארכת הסדרי שהייה של המפונים,58,דחופה,333,30837.0,,,,,,,,,2024-02-21T21:34:14.287
2214933,2529.0,163.0,מוכללת,2215137.0,25,אפליית תושבי שדרות ואי הארכת הסדרי שהייה של המפונים,58,דחופה,333,30480.0,,,,,,,,,2024-02-21T21:34:14.287
2214946,2535.0,165.0,עצמאית,,25,הצדעה לפעילים פרו-ישראלים בקמפוסים בעולם,58,דחופה,333,30859.0,,,,,,,,,2024-02-21T21:34:14.287
2214948,2537.0,163.0,מוכללת,2215092.0,25,סגירת אתר המורשת הלאומי גבעת התחמושת דווקא בזמן מלחמה,56,דיון מהיר,333,4397.0,,,2024-02-12T00:00:00,,,,4192.0,,2024-02-21T21:34:14.287
2214949,2538.0,163.0,מוכללת,2215137.0,25,אפליית תושבי שדרות ואי הארכת הסדרי שהייה של המפונים,58,דחופה,333,30682.0,,,,,,,,,2024-02-21T21:34:14.287
2214966,2539.0,163.0,מוכללת,2215092.0,25,סגירת אתר המורשת הלאומי גבעת התחמושת דווקא בזמן מלחמה,56,דיון מהיר,333,30863.0,,,2024-02-12T00:00:00,,,,4192.0,,2024-02-21T21:34:14.287
2214967,2540.0,163.0,מוכללת,2215092.0,25,סגירת אתר המורשת הלאומי גבעת התחמושת דווקא בזמן מלחמה,56,דיון מהיר,333,30877.0,,,2024-02-12T00:00:00,,,,4192.0,,2024-02-21T21:34:14.287
2214976,2541.0,165.0,עצמאית,,25,אפליית תושבי שדרות ואי הארכת הסדרי שהייה של המפונים,58,דחופה,333,30877.0,,,,,,,,,2024-02-21T21:34:14.287
2214983,2542.0,163.0,מוכללת,2215092.0,25,סגירת אתר המורשת הלאומי גבעת התחמושת דווקא בזמן מלחמה,56,דיון מהיר,333,30777.0,,,2024-02-12T00:00:00,,,,4192.0,,2024-02-21T21:34:14.287
2215005,2548.0,163.0,מוכללת,2215140.0,25,כלכלת ישראל בסכנה - הורדת דירוג האשראי מחייבת חישוב מסלול מחדש לתקציב המדינה,58,דחופה,333,30121.0,,,,,,,,,2024-02-21T21:34:14.287
2215006,2549.0,163.0,מוכללת,2215090.0,25,ליקוי חמור של הפרקליטות בנוהל העברת מידע ו'גילוי נאות' לוועדה למינוי שופטים על פי כללי האתיקה הבסיסים.,56,דיון מהיר,333,30867.0,,,2024-02-12T00:00:00,,,,4191.0,,2024-02-21T21:34:14.287
2215022,2551.0,165.0,עצמאית,,25,כלכלת ישראל בסכנה - הורדת דירוג האשראי מחייבת חישוב מסלול מחדש לתקציב המדינה ,58,דחופה,333,30776.0,,,,,,,,,2024-02-21T21:34:14.287
2215023,2552.0,163.0,מוכללת,2215142.0,25,הקטל בכבישים: 358 בני אדם נהרגו ב-336 תאונות קטלניות - מגמת עלייה במספר ההרוגים לשנת 2023,58,דחופה,333,30868.0,,,,,,,,,2024-02-21T21:34:14.287
2215025,2554.0,163.0,מוכללת,2215142.0,25,קטל בכבישים: 358 בני אדם נהרגו ב-336 תאונות קטלניות - מגמת עלייה במספר ההרוגים לשנת 2023,58,דחופה,333,30870.0,,,,,,,,,2024-02-21T21:34:14.287
2215026,2555.0,163.0,מוכללת,2215088.0,25,עליית מחירים בבנק הדואר ובדואר ישראל,56,דיון מהיר,333,30870.0,,,2024-02-12T00:00:00,,,,4193.0,,2024-02-21T21:34:14.287
2215028,2556.0,165.0,עצמאית,,25,הקטל בכבישים: 358 בני אדם נהרגו ב-336 תאונות קטלניות - מגמת עלייה במספר ההרוגים לשנת 2023,58,דחופה,333,30875.0,,,,,,,,,2024-02-21T21:34:14.287
2215029,2557.0,165.0,עצמאית,,25,אפליית תושבי שדרות ואי הארכת הסדרי שהייה של המפונים,58,דחופה,333,30672.0,,,,,,,,,2024-02-21T21:34:14.287
2215035,2561.0,165.0,עצמאית,,25,הקטל בכבישים: 358 בני אדם נהרגו ב-336 תאונות קטלניות - מגמת עלייה במספר ההרוגים לשנת 2023,58,דחופה,333,23639.0,,,,,,,,,2024-02-21T21:34:14.287
2215051,2567.0,163.0,מוכללת,2215088.0,25,עליית מחירים בבנק הדואר ובדואר ישראל,56,דיון מהיר,333,30752.0,,,2024-02-12T00:00:00,,,,4193.0,,2024-02-21T21:34:14.287
2215053,2568.0,163.0,מוכללת,2215090.0,25,ליקוי חמור של הפרקליטות בנוהל העברת מידע ו'גילוי נאות' לוועדה למינוי שופטים על פי כללי האתיקה הבסיסים.,56,דיון מהיר,333,30853.0,,,2024-02-12T00:00:00,,,,4191.0,,2024-02-21T21:34:14.287
2215056,2569.0,163.0,מוכללת,2215135.0,25,הצדעה לפעילים פרו-ישראלים בקמפוסים בעולם,58,דחופה,333,30830.0,,,,,,,,,2024-02-21T21:34:14.287
2215062,2570.0,163.0,מוכללת,2215142.0,25,הקטל בכבישים: 358 בני אדם נהרגו ב-336 תאונות קטלניות - מגמת עלייה במספר ההרוגים לשנת 2023,58,דחופה,333,560.0,,,,,,,,,2024-02-21T21:34:14.287
2215069,2572.0,165.0,עצמאית,,25,הצדעה לפעילים פרו-ישראלים בקמפוסים בעולם,58,דחופה,333,30770.0,,,,,,,,,2024-02-21T21:34:14.287
2215071,2574.0,163.0,מוכללת,2215142.0,25,הקטל בכבישים: 358 בני אדם נהרגו ב-336 תאונות קטלניות - מגמת עלייה במספר ההרוגים לשנת 2023,58,דחופה,333,30843.0,,,,,,,,,2024-02-21T21:34:14.287
2215073,2576.0,165.0,עצמאית,,25,כלכלת ישראל בסכנה - הורדת דירוג האשראי מחייבת חישוב מסלול מחדש לתקציב המדינה,58,דחופה,333,30808.0,,,,,,,,,2024-02-21T21:34:14.287
2215088,179.0,166.0,כוללת לדיון מהיר,,25,"הצעה לדיון מהיר בנושא: ""עליית מחירים בבנק הדואר""",60,כוללת,310,,,,,,,4193.0,4193.0,,2024-12-04T16:30:11.56
2215090,180.0,166.0,כוללת לדיון מהיר,,25,"הצעה לדיון מהיר בנושא: ""ליקוי חמור של הפרקליטות בנוהל העברת מידע ו""גילוי נאות"" לוועדה למינוי שופטים על פי כללי האתיקה הבסיסיים""",60,כוללת,304,,,,,,,4191.0,4191.0,,2024-02-21T21:34:14.287
2215092,181.0,166.0,כוללת לדיון מהיר,,25,"הצעה לדיון מהיר בנושא: ""סגירת אתר המורשת הלאומי גבעת התחמושת דווקא בזמן מלחמה""",60,כוללת,310,,,,,,,4192.0,4192.0,,2024-10-09T12:13:56.373
2215115,2581.0,163.0,מוכללת,2215389.0,25,הקלות במוסדות אקדמיים עבור משפחות משרתי הקבע במלחמת 'חרבות ברזל',56,דיון מהיר,333,30721.0,,,2024-02-19T00:00:00,,,,4192.0,,2024-02-21T21:34:14.287
2215132,2582.0,165.0,עצמאית,,25,הצדעה לפעילים פרו-ישראלים בקמפוסים בעולם,58,דחופה,333,30722.0,,,,,,,,,2024-02-21T21:34:14.287
2215133,2583.0,163.0,מוכללת,2215140.0,25,כלכלת ישראל בסכנה - הורדת דירוג האשראי מחייבת חישוב מסלול מחדש לתקציב המדינה,58,דחופה,333,30685.0,,,,,,,,,2024-02-21T21:34:14.287
2215135,182.0,164.0,כוללת,,25,"""הצדעה לפעילים פרו-ישראלים בקמפוסים בעולם""",60,כוללת,310,,,,,,,4197.0,,,2024-03-11T13:24:53.963
2215137,183.0,164.0,כוללת,,25,"""אפליית תושבי שדרות ואי הארכת הסדרי שהייה של המפונים""",60,כוללת,304,,,,,,,4198.0,,,2024-02-21T21:34:14.287
2215140,184.0,164.0,כוללת,,25,"""כלכלת ישראל בסכנה - הורדת דירוג האשראי מחייבת חישוב מסלול מחדש לתקציב המדינה""",60,כוללת,304,,,,,,,4193.0,,,2024-02-21T21:34:14.287
2215142,185.0,164.0,כוללת,,25,"""הקטל בכבישים: 358 בני אדם נהרגו ב-336 תאונות קטלניות - מגמת עלייה במספר ההרוגים לשנת 2023""",60,כוללת,304,,,,,,,4193.0,,,2024-02-21T21:34:14.287
2215154,2584.0,163.0,מוכללת,2215375.0,25,עלייה במקרי האלימות המשטרתית כלפי אזרחים.,58,דחופה,333,30480.0,,,,,,,,,2024-02-21T21:34:14.287
2215156,2585.0,165.0,עצמאית,,25,עלייה במקרי האלימות המשטרתית כלפי אזרחים.,58,דחופה,333,30877.0,,,,,,,,,2024-02-21T21:34:14.287
2215157,2586.0,163.0,מוכללת,2215375.0,25,עלייה במקרי האלימות המשטרתית כלפי אזרחים,58,דחופה,333,30719.0,,,,,,,,,2024-02-21T21:34:14.287
2215185,2589.0,163.0,מוכללת,2215381.0,25,ביטול אגרת מיון בבתי חולים פסיכיאטריים,56,דיון מהיר,333,30810.0,,,2024-02-19T00:00:00,,,,4189.0,,2024-02-21T21:34:14.287
2215191,2591.0,163.0,מוכללת,2215375.0,25,עלייה במקרי האלימות המשטרתית כלפי אזרחים,58,דחופה,333,30106.0,,,,,,,,,2024-02-21T21:34:14.287
2215193,2592.0,163.0,מוכללת,2215383.0,25,פערים בכלים של רשויות מקומיות לניהול חירום ,56,דיון מהיר,333,30694.0,,,2024-02-19T00:00:00,,,,4198.0,,2024-02-21T21:34:14.287
2215210,2594.0,163.0,מוכללת,2215381.0,25,הצעה לדיון מהיר בנושא ביטול אגרת מיון בבתי חולים פסיכיאטריים,56,דיון מהיר,333,30875.0,,,2024-02-19T00:00:00,,,,4189.0,,2024-02-21T21:34:14.287
2215224,2595.0,163.0,מוכללת,2215375.0,25,עלייה במקרי האלימות המשטרתית כלפי אזרחים.,58,דחופה,333,30854.0,,,,,,,,,2024-02-21T21:34:14.287
2215239,2596.0,163.0,מוכללת,2215377.0,25,קיצוץ של 50% בתקציב תווי המזון של משרד הפנים,58,דחופה,333,30783.0,,,,,,,,,2024-02-21T21:34:14.287
2215246,2598.0,163.0,מוכללת,2215383.0,25,פערים בכלים של רשויות מקומיות לניהול חירום ,56,דיון מהיר,333,560.0,,,2024-02-19T00:00:00,,,,4198.0,,2024-02-21T21:34:14.287
2215260,2600.0,163.0,מוכללת,2215381.0,25,ביטול אגרת מיון בבתי חולים פסיכיאטריים,56,דיון מהיר,333,30682.0,,,2024-02-19T00:00:00,,,,4189.0,,2024-02-21T21:34:14.287
2215276,2603.0,163.0,מוכללת,2215389.0,25,הקלות במוסדות אקדמיים עבור משפחות משרתי הקבע במלחמת 'חרבות ברזל',56,דיון מהיר,333,30852.0,,,2024-02-19T00:00:00,,,,4192.0,,2024-02-21T21:34:14.287
2215283,2605.0,163.0,מוכללת,2215391.0,25, סיוע למילואימניקים שפוטרו מעבודתם לאחר המלחמה,56,דיון מהיר,333,30106.0,,,2024-02-19T00:00:00,,,,4196.0,,2024-02-21T21:34:14.287
2215284,2606.0,163.0,מוכללת,2215391.0,25,סיוע למילואימניקים שפוטרו מעבודתם לאחר המלחמה,56,דיון מהיר,333,30706.0,,,2024-02-19T00:00:00,,,,4196.0,,2024-02-21T21:34:14.287
2215290,2610.0,163.0,מוכללת,2215393.0,25,עלייה דרמטית בשיעור גניבות הרכב בישראל וכישלון המשטרה בצמצום התופעה,56,דיון מהיר,333,30102.0,,,2024-02-19T00:00:00,,,,4187.0,,2024-02-21T21:34:14.287
2215295,2612.0,163.0,מוכללת,2215391.0,25,סיוע למילואימניקים שפוטרו מעבודתם לאחר המלחמה,56,דיון מהיר,333,30777.0,,,2024-02-19T00:00:00,,,,4196.0,,2024-02-21T21:34:14.287
2215300,2615.0,163.0,מוכללת,2215381.0,25,ביטול אגרת מיון בבתי חולים פסיכיאטריים,56,דיון מהיר,333,30758.0,,,2024-02-19T00:00:00,,,,4189.0,,2024-02-21T21:34:14.287
2215304,2619.0,163.0,מוכללת,2215383.0,25,פערים בכלים של רשויות מקומיות לניהול חירום,56,דיון מהיר,333,30854.0,,,2024-02-19T00:00:00,,,,4198.0,,2024-02-21T21:34:14.287
2215308,2620.0,163.0,מוכללת,2215393.0,25,עלייה דרמטית בשיעור גניבות הרכב וכישלון המשטרה בצמצום התופעה.,56,דיון מהיר,333,30873.0,,,2024-02-19T00:00:00,,,,4187.0,,2024-02-21T21:34:14.287
2215311,2621.0,163.0,מוכללת,2215393.0,25, עלייה דרמטית בשיעור גניבות הרכב וכישלון המשטרה בצמצום התופעה.,56,דיון מהיר,333,30874.0,,,2024-02-19T00:00:00,,,,4187.0,,2024-02-21T21:34:14.287
2215312,2622.0,163.0,מוכללת,2215383.0,25,פערים בכלים של רשויות מקומיות לניהול חירום ,56,דיון מהיר,333,30672.0,,,2024-02-19T00:00:00,,,,4198.0,,2024-02-21T21:34:14.287
2215315,2624.0,163.0,מוכללת,2215381.0,25,ביטול אגרת מיון בבתי חולים פסיכיאטריים,56,דיון מהיר,333,30870.0,,,2024-02-19T00:00:00,,,,4189.0,,2024-02-21T21:34:14.287
2215318,2626.0,163.0,מוכללת,2215393.0,25,עלייה דרמטית בשיעור גניבות הרכב וכישלון המשטרה בצמצום התופעה,56,דיון מהיר,333,30662.0,,,2024-02-19T00:00:00,,,,4187.0,,2024-02-21T21:34:14.287
2215319,2627.0,163.0,מוכללת,2215389.0,25,הקלות במוסדות אקדמיים עבור משפחות משרתי הקבע במלחמת 'חרבות ברזל'.,56,דיון מהיר,333,30849.0,,,2024-02-19T00:00:00,,,,4192.0,,2024-02-21T21:34:14.287
2215332,2632.0,163.0,מוכללת,2215375.0,25,עלייה במקרי האלימות המשטרתית כלפי אזרחים.,58,דחופה,333,30870.0,,,,,,,,,2024-02-21T21:34:14.287
2215341,2633.0,163.0,מוכללת,2215377.0,25,קיצוץ של 50% בתקציב תווי המזון של משרד הפנים,58,דחופה,333,30558.0,,,,,,,,,2024-02-21T21:34:14.287
2215349,2636.0,163.0,מוכללת,2215375.0,25,עלייה במקרי האלימות המשטרתית כלפי אזרחים,58,דחופה,333,30840.0,,,,,,,,,2024-02-21T21:34:14.287
2215373,2639.0,163.0,מוכללת,2215377.0,25,קיצוץ של 50% בתקציב תווי המזון של משרד הפנים,58,דחופה,333,30873.0,,,,,,,,,2024-02-21T21:34:14.287
2215375,186.0,164.0,כוללת,,25,"""עלייה במקרי האלימות המשטרתית כלפי אזרחים""",60,כוללת,310,,,,,,,4187.0,,,2024-06-06T08:38:17.353
2215377,187.0,164.0,כוללת,,25,"""קיצוץ של 50% בתקציב תווי המזון של משרד הפנים""",60,כוללת,304,,,,,,,4186.0,,,2024-02-21T21:34:14.287
2215381,188.0,166.0,כוללת לדיון מהיר,,25,"הצעה לדיון מהיר בנושא: ""ביטול אגרת מיון בבתי חולים פסיכיאטריים""",60,כוללת,310,,,,,,,4189.0,4189.0,,2024-02-28T11:56:11.39
2215383,189.0,166.0,כוללת לדיון מהיר,,25,"הצעה לדיון מהיר בנושא: ""פערים בכלים של רשויות מקומיות לניהול חירום""",60,כוללת,304,,,,,,,4198.0,4198.0,,2024-02-21T21:34:14.287
2215385,2640.0,163.0,מוכללת,2215389.0,25,הקלות במוסדות אקדמיים עבור משפחות משרתי הקבע במלחמת חרבות ברזל,56,דיון מהיר,333,30722.0,,,2024-02-19T00:00:00,,,,4192.0,,2024-02-21T21:34:14.287
2215386,2641.0,163.0,מוכללת,2215389.0,25,הקלות במוסדות אקדמיים עבור משפחות משרתי הקבע במלחמת חרבות ברזל,56,דיון מהיר,333,30772.0,,,2024-02-19T00:00:00,,,,4192.0,,2024-02-21T21:34:14.287
2215387,2642.0,163.0,מוכללת,2215389.0,25,הקלות במוסדות אקדמיים עבור משפחות משרתי הקבע במלחמת חרבות ברזל,56,דיון מהיר,333,30685.0,,,2024-02-19T00:00:00,,,,4192.0,,2024-02-21T21:34:14.287
2215389,190.0,166.0,כוללת לדיון מהיר,,25,"הצעה לדיון מהיר בנושא: ""הקלות במוסדות אקדמיים עבור משפחות משרתי הקבע במלחמת ""חרבות ברזל""",60,כוללת,310,,,,,,,4192.0,4192.0,,2024-10-09T12:17:17.153
2215391,191.0,166.0,כוללת לדיון מהיר,,25,"הצעה לדיון מהיר בנושא: ""סיוע למילואימניקים שפוטרו מעבודתם לאחר המלחמה""",60,כוללת,310,,,,,,,4196.0,4196.0,,2024-04-15T08:46:23.383
2215393,192.0,166.0,כוללת לדיון מהיר,,25,"הצעה לדיון מהיר בנושא: ""עלייה דרמטית בשיעור גניבת הרכב בישראל וכישלון המשטרה בצמצום התופעה""",60,כוללת,310,,,,,,,4187.0,4187.0,,2024-12-04T15:55:13.873
2215450,2647.0,163.0,מוכללת,2215685.0,25,הפסקת שיתוף פעולה של המשרד לביטחון לאומי עם פורום מיכל סלה,56,דיון מהיר,333,30102.0,,,2024-02-26T00:00:00,,,,4187.0,,2024-02-26T12:45:21.977
2215488,2650.0,163.0,מוכללת,2215682.0,25,הסיכון לסביבה בהעברת חומר מסוכן מבתי הזיקוק בחיפה לאשדוד ,56,דיון מהיר,333,30480.0,,,2024-02-26T00:00:00,,,,4198.0,,2024-02-26T12:41:53.897
2215515,2655.0,165.0,עצמאית,,25,"הצעת חוק שירות המדינה (מינויים) (תיקון - העדפת מועמדים תושבי פריפריה), התשפ""ד-2023",57,רגילה,304,23597.0,,,,,,4193.0,,,2024-02-21T13:04:56.31
2215529,2658.0,163.0,מוכללת,2215688.0,25,עומס רב וחסר תקדים בחדרי המיון בבתי החולים בישראל,56,דיון מהיר,333,30872.0,,,2024-02-26T00:00:00,,,,4189.0,,2024-02-26T12:48:01.76
2215535,2663.0,163.0,מוכללת,2215682.0,25,הסיכון לסביבה בהעברת חומר מסוכן מבתי הזיקוק בחיפה לאשדוד ,56,דיון מהיר,333,30881.0,,,2024-02-26T00:00:00,,,,4198.0,,2024-02-26T12:41:53.88
2215549,2666.0,163.0,מוכללת,2215674.0,25,מדינות המיסוי בנוגע להכנסות של רשתות חברתיות הפועלות בישראל,58,דחופה,333,30842.0,,,,,,,,,2024-02-26T12:21:37.287
2215550,2667.0,163.0,מוכללת,2215685.0,25,הפסקת מימון של תוכניות הגנה לכ-300 נשים,56,דיון מהיר,333,30121.0,,,2024-02-26T00:00:00,,,,4187.0,,2024-02-26T12:45:21.977
2215557,2669.0,163.0,מוכללת,2215685.0,25,הפסקת שיתוף פעולה של המשרד לביטחון לאומי עם פורום מיכל סלה,56,דיון מהיר,333,30066.0,,,2024-02-26T00:00:00,,,,4187.0,,2024-02-26T12:45:21.963
2215559,2670.0,163.0,מוכללת,2215685.0,25,הפסקת שיתוף פעולה של המשרד לביטחון לאומי עם פורום מיכל סלה,56,דיון מהיר,333,30807.0,,,2024-02-26T00:00:00,,,,4187.0,,2024-02-26T12:45:21.947
2215567,2675.0,163.0,מוכללת,2215674.0,25,מדיניות המיסוי בנוגע להכנסות של רשתות חברתיות הפועלות בישראל,58,דחופה,333,30854.0,,,,,,,,,2024-02-26T12:21:37.27
2215570,2677.0,163.0,מוכללת,2215676.0,25,מחסור קשה ברופאים פסיכיאטריים בשירות הציבורי,58,דחופה,333,30106.0,,,,,,,,,2024-02-26T12:22:17.307
2215575,2678.0,163.0,מוכללת,2215676.0,25,מחסור קשה ברופאים פסיכיאטריים בשירות הציבורי,58,דחופה,333,560.0,,,,,,,,,2024-02-26T12:22:17.293
2215577,2680.0,163.0,מוכללת,2215688.0,25,עומס רב וחסר תקדים בחדרי המיון בבתי החולים בישראל,56,דיון מהיר,333,30782.0,,,2024-02-26T00:00:00,,,,4189.0,,2024-02-26T12:48:01.747
2215581,2681.0,163.0,מוכללת,2215676.0,25,מחסור קשה ברופאים פסיכיאטריים בשירות הציבורי,58,דחופה,333,30881.0,,,,,,,,,2024-02-26T12:22:17.293
2215589,2684.0,163.0,מוכללת,2215685.0,25,הפסקת שיתוף פעולה של המשרד לביטחון לאומי עם פורום מיכל סלה.,56,דיון מהיר,333,30706.0,,,2024-02-26T00:00:00,,,,4187.0,,2024-02-26T12:45:21.947
2215590,2685.0,163.0,מוכללת,2215685.0,25,הפסקת שיתוף פעולה של המשרד לביטחון לאומי עם פורום מיכל סלה.,56,דיון מהיר,333,30758.0,,,2024-02-26T00:00:00,,,,4187.0,,2024-02-26T12:45:21.947
2215592,2690.0,163.0,מוכללת,2215682.0,25,הסיכון לסביבה בהעברת חומר מסוכן מבתי הזיקוק בחיפה לאשדוד ,56,דיון מהיר,333,30719.0,,,2024-02-26T00:00:00,,,,4198.0,,2024-02-26T12:41:53.88
2215608,2692.0,163.0,מוכללת,2215688.0,25,עומס רב וחסר תקדים בחדרי המיון בבתי החולים בישראל,56,דיון מהיר,333,30843.0,,,2024-02-26T00:00:00,,,,4189.0,,2024-02-26T12:48:01.747
2215614,2693.0,163.0,מוכללת,2215682.0,25,הסיכון לסביבה בהעברת חומר מסוכן מבתי הזיקוק בחיפה לאשדוד,56,דיון מהיר,333,30870.0,,,2024-02-26T00:00:00,,,,4198.0,,2024-02-26T12:41:53.88
2215617,2694.0,163.0,מוכללת,2215678.0,25,עיכוב של שנתיים בפתיחת הרכבת מהדרום למרכז. ,58,דחופה,333,30480.0,,,,,,,,,2024-02-26T12:22:56.273
2215619,2695.0,165.0,עצמאית,,25,עיכוב של שנתיים בפתיחת הרכבת מהדרום למרכז,58,דחופה,333,30877.0,,,,,,,,,2024-02-28T13:56:49.283
2215623,2696.0,163.0,מוכללת,2215678.0,25,עיכוב של שנתיים בפתיחת הרכבת מהדרום למרכז,58,דחופה,333,30837.0,,,,,,,,,2024-02-26T12:22:56.24
2215628,2697.0,163.0,מוכללת,2215678.0,25,עיכוב של שנתיים בפתיחת הרכבת מהדרום למרכז,58,דחופה,333,30121.0,,,,,,,,,2024-02-26T12:22:56.24
2215629,2698.0,163.0,מוכללת,2215674.0,25,מדינות המיסוי בנוגע להכנסות של רשתות חברתיות הפועלות בישראל,58,דחופה,333,30867.0,,,,,,,,,2024-02-26T12:21:37.27
2215630,2699.0,163.0,מוכללת,2215678.0,25,עיכוב של שנתיים בפתיחת הרכבת מהדרום למרכז,58,דחופה,333,30694.0,,,,,,,,,2024-02-26T12:22:56.227
2215634,2701.0,163.0,מוכללת,2215678.0,25,עיכוב של שנתיים בפתיחת הרכבת מהדרום למרכז,58,דחופה,333,30870.0,,,,,,,,,2024-02-26T12:22:56.227
2215636,2702.0,165.0,עצמאית,,25,עיכוב של שנתיים בפתיחת הרכבת מהדרום למרכז,58,דחופה,333,30852.0,,,,,,,,,2024-02-28T13:57:27.36
