QueryID,KnessetNum,FactionID,FactionName,CoalitionStatus
534250,9,,,
534249,9,,,
534248,9,,,
534247,9,,,
534246,9,,,
534245,9,,,
534244,9,,,
534243,9,,,
534242,9,,,
534241,9,,,
534240,9,,,
534239,9,,,
534238,9,,,
534237,9,,,
534236,9,,,
534235,9,,,
534234,9,,,
534233,9,,,
534232,9,,,
534231,9,,,
534230,9,,,
534229,9,,,
534228,9,,,
534227,9,,,
534226,9,,,
534225,9,,,
534224,9,,,
534223,9,,,
534222,9,,,
534221,9,,,
534220,9,,,
534219,9,,,
534218,9,,,
534217,9,,,
534216,9,,,
534215,9,,,
534195,9,,,
534194,9,,,
534193,9,,,
534192,9,,,
534191,9,,,
534190,9,,,
534189,9,,,
534188,9,,,
534187,9,,,
534186,9,,,
534185,9,,,
534184,9,,,
534183,9,,,
534180,9,,,
534179,9,,,
534178,9,,,
534177,9,,,
534176,9,,,
534175,9,,,
534174,9,,,
534173,9,,,
534172,9,,,
534171,9,,,
534170,9,,,
534169,9,,,
534168,9,,,
534167,9,,,
534166,9,,,
534165,9,,,
534164,9,,,
534163,9,,,
534162,9,,,
534161,9,,,
534160,9,,,
534159,9,,,
534158,9,,,
534157,9,,,
534156,9,,,
534155,9,,,
534154,9,,,
534153,9,,,
534152,9,,,
534151,9,,,
534150,9,,,
534149,9,,,
534148,9,,,
534147,9,,,
534146,9,,,
534145,9,,,
534144,9,,,
534143,9,,,
534142,9,,,
534141,9,,,
534140,9,,,
534139,9,,,
534137,9,,,
534136,9,,,
534135,9,,,
534134,9,,,
534133,9,,,
534124,9,,,
534123,9,,,
534122,9,,,
534121,9,,,
534120,9,,,
534119,9,,,
534118,9,,,
534117,9,,,
534116,9,,,
534115,9,,,
534114,9,,,
534113,9,,,
534112,9,,,
534111,9,,,
534110,9,,,
534109,9,,,
534108,9,,,
534107,9,,,
534106,9,,,
534105,9,,,
534104,9,,,
534103,9,,,
534102,9,,,
534101,9,,,
534100,9,,,
534099,9,,,
534098,9,,,
534091,9,,,
534090,9,,,
534089,9,,,
534088,9,,,
534087,9,,,
534086,9,,,
534085,9,,,
534084,9,,,
534083,9,,,
534082,9,,,
534080,9,,,
534079,9,,,
534078,9,,,
534077,9,,,
534076,9,,,
534069,9,,,
534068,9,,,
534067,9,,,
534066,9,,,
534065,9,,,
534064,9,,,
534063,9,,,
534062,9,,,
534061,9,,,
534060,9,,,
534059,9,,,
534058,9,,,
534057,9,,,
534056,9,,,
534055,9,,,
534054,9,,,
534053,9,,,
534052,9,,,
534051,9,,,
534050,9,,,
534049,9,,,
534048,9,,,
534047,9,,,
534046,9,,,
534045,9,,,
534044,9,,,
534043,9,,,
534042,9,,,
534041,9,,,
534040,9,,,
534039,9,,,
534038,9,,,
534037,9,,,
534036,9,,,
534035,9,,,
534034,9,,,
534033,9,,,
534032,9,,,
534031,9,,,
534030,9,,,
534029,9,,,
534028,9,,,
534027,9,,,
534026,9,,,
534025,9,,,
534024,9,,,
534023,9,,,
534022,9,,,
534021,9,,,
534020,9,,,
534019,9,,,
534018,9,,,
534017,9,,,
534016,9,,,
534015,9,,,
534014,9,,,
534013,9,,,
534012,9,,,
534011,9,,,
534010,9,,,
534009,9,,,
534008,9,,,
534007,9,,,
533997,9,,,
533995,9,,,
533994,9,,,
533993,9,,,
533992,9,,,
533991,9,,,
533990,9,,,
533989,9,,,
533988,9,,,
533987,9,,,
533986,9,,,
533985,9,,,
533984,9,,,
533983,9,,,
533982,9,,,
533981,9,,,
533980,9,,,
533979,9,,,
533978,9,,,
533977,9,,,
533976,9,,,
533975,9,,,
533974,9,,,
533973,9,,,
533972,9,,,
533971,9,,,
533970,9,,,
533969,9,,,
533968,9,,,
533967,9,,,
533966,9,,,
533965,9,,,
533964,9,,,
533963,9,,,
533962,9,,,
533961,9,,,
533960,9,,,
533959,9,,,
533958,9,,,
533957,9,,,
533956,9,,,
533955,9,,,
533954,9,,,
533949,9,,,
533948,9,,,
533947,9,,,
533946,9,,,
533945,9,,,
533944,9,,,
533943,9,,,
533942,9,,,
533941,9,,,
533932,9,,,
533931,9,,,
533930,9,,,
533929,9,,,
533928,9,,,
533927,9,,,
533926,9,,,
533925,9,,,
533924,9,,,
533923,9,,,
533922,9,,,
533914,9,,,
533913,9,,,
533912,9,,,
533911,9,,,
533910,9,,,
533909,9,,,
533908,9,,,
533907,9,,,
533906,9,,,
533905,9,,,
533904,9,,,
533903,9,,,
533902,9,,,
533901,9,,,
533900,9,,,
533899,9,,,
533898,9,,,
533897,9,,,
533896,9,,,
533895,9,,,
533894,9,,,
533893,9,,,
533892,9,,,
533891,9,,,
533890,9,,,
533889,9,,,
533888,9,,,
533887,9,,,
533886,9,,,
533885,9,,,
533884,9,,,
533883,9,,,
533882,9,,,
533881,9,,,
533880,9,,,
533879,9,,,
533878,9,,,
533877,9,,,
533876,9,,,
533875,9,,,
533874,9,,,
533873,9,,,
533872,9,,,
533871,9,,,
533868,9,,,
533866,9,,,
533865,9,,,
533864,9,,,
533863,9,,,
533862,9,,,
533861,9,,,
533860,9,,,
533841,9,,,
533839,9,,,
533838,9,,,
533837,9,,,
533836,9,,,
533835,9,,,
533834,9,,,
533833,9,,,
533832,9,,,
533831,9,,,
533830,9,,,
533829,9,,,
533828,9,,,
533827,9,,,
533826,9,,,
533825,9,,,
533824,9,,,
533823,9,,,
533822,9,,,
533821,9,,,
533820,9,,,
533817,9,,,
533815,9,,,
533814,9,,,
533813,9,,,
533812,9,,,
533811,9,,,
533810,9,,,
533809,9,,,
533804,9,,,
533803,9,,,
533802,9,,,
533800,9,,,
533799,9,,,
533798,9,,,
533797,9,,,
533796,9,,,
533795,9,,,
533794,9,,,
533793,9,,,
533792,9,,,
533791,9,,,
533790,9,,,
533789,9,,,
533788,9,,,
533787,9,,,
533786,9,,,
533785,9,,,
533784,9,,,
533783,9,,,
533782,9,,,
533781,9,,,
533780,9,,,
533779,9,,,
533778,9,,,
533777,9,,,
533776,9,,,
533775,9,,,
533770,9,,,
533769,9,,,
533768,9,,,
533767,9,,,
533766,9,,,
533765,9,,,
533764,9,,,
533763,9,,,
533762,9,,,
533761,9,,,
533760,9,,,
533759,9,,,
533758,9,,,
533757,9,,,
533756,9,,,
533755,9,,,
533754,9,,,
533753,9,,,
533752,9,,,
533751,9,,,
533750,9,,,
533749,9,,,
533748,9,,,
533747,9,,,
533746,9,,,
533745,9,,,
533744,9,,,
533743,9,,,
533742,9,,,
533741,9,,,
533740,9,,,
533739,9,,,
533738,9,,,
533737,9,,,
533736,9,,,
533735,9,,,
533734,9,,,
533733,9,,,
533732,9,,,
533731,9,,,
533730,9,,,
533729,9,,,
533728,9,,,
533727,9,,,
533726,9,,,
533725,9,,,
533724,9,,,
533716,9,,,
533714,9,,,
533713,9,,,
533712,9,,,
533711,9,,,
533710,9,,,
533709,9,,,
533708,9,,,
533707,9,,,
533706,9,,,
533705,9,,,
533704,9,,,
533698,9,,,
533697,9,,,
533696,9,,,
533695,9,,,
533694,9,,,
533693,9,,,
533692,9,,,
533691,9,,,
533690,9,,,
533689,9,,,
533688,9,,,
533687,9,,,
533686,9,,,
533685,9,,,
533684,9,,,
533683,9,,,
533682,9,,,
533681,9,,,
533680,9,,,
533679,9,,,
533678,9,,,
533677,9,,,
533676,9,,,
533675,9,,,
533674,9,,,
533673,9,,,
533667,9,,,
533666,9,,,
533665,9,,,
533664,9,,,
533663,9,,,
533662,9,,,
533661,9,,,
533660,9,,,
533659,9,,,
533658,9,,,
533657,9,,,
533656,9,,,
533655,9,,,
533654,9,,,
533653,9,,,
533652,9,,,
533651,9,,,
533650,9,,,
533649,9,,,
533648,9,,,
533644,9,,,
533643,9,,,
533642,9,,,
533641,9,,,
533640,9,,,
533639,9,,,
533638,9,,,
533637,9,,,
533636,9,,,
533635,9,,,
533634,9,,,
533627,9,,,
533625,9,,,
533624,9,,,
533623,9,,,
533622,9,,,
533621,9,,,
533620,9,,,
533619,9,,,
533618,9,,,
533617,9,,,
533616,9,,,
533615,9,,,
533614,9,,,
533613,9,,,
533612,9,,,
533611,9,,,
533610,9,,,
533609,9,,,
533608,9,,,
533607,9,,,
533606,9,,,
533605,9,,,
533604,9,,,
533603,9,,,
533602,9,,,
533601,9,,,
533600,9,,,
533599,9,,,
533598,9,,,
533597,9,,,
533596,9,,,
533595,9,,,
533594,9,,,
533593,9,,,
533586,9,,,
533585,9,,,
533584,9,,,
533583,9,,,
533582,9,,,
533581,9,,,
533580,9,,,
533579,9,,,
533578,9,,,
533577,9,,,
533576,9,,,
533575,9,,,
533574,9,,,
533573,9,,,
533572,9,,,
533571,9,,,
533570,9,,,
533569,9,,,
533556,9,,,
533554,9,,,
533553,9,,,
533552,9,,,
533551,9,,,
533550,9,,,
533549,9,,,
533548,9,,,
533547,9,,,
533546,9,,,
533545,9,,,
533544,9,,,
533543,9,,,
533542,9,,,
533541,9,,,
533540,9,,,
533539,9,,,
533538,9,,,
533537,9,,,
533536,9,,,
533535,9,,,
533534,9,,,
533533,9,,,
533532,9,,,
533531,9,,,
533530,9,,,
533529,9,,,
533528,9,,,
533527,9,,,
533526,9,,,
533525,9,,,
533523,9,,,
533522,9,,,
533521,9,,,
533520,9,,,
533519,9,,,
533518,9,,,
533517,9,,,
533516,9,,,
533515,9,,,
533514,9,,,
533513,9,,,
533512,9,,,
533511,9,,,
533510,9,,,
533509,9,,,
533508,9,,,
533507,9,,,
533506,9,,,
533505,9,,,
533504,9,,,
533503,9,,,
533502,9,,,
533501,9,,,
533500,9,,,
533499,9,,,
533498,9,,,
533497,9,,,
533495,9,,,
533494,9,,,
533493,9,,,
533492,9,,,
533491,9,,,
533490,9,,,
533489,9,,,
533488,9,,,
533485,9,,,
533484,9,,,
533483,9,,,
533482,9,,,
533481,9,,,
533480,9,,,
533479,9,,,
533478,9,,,
533477,9,,,
533466,9,,,
533464,9,,,
533463,9,,,
533462,9,,,
533461,9,,,
533459,9,,,
533458,9,,,
533457,9,,,
533456,9,,,
533448,9,,,
533447,9,,,
533446,9,,,
533445,9,,,
533444,9,,,
533443,9,,,
533442,9,,,
533441,9,,,
533440,9,,,
533439,9,,,
533438,9,,,
533437,9,,,
533436,9,,,
533435,9,,,
533434,9,,,
533433,9,,,
533432,9,,,
533431,9,,,
533430,9,,,
533429,9,,,
533428,9,,,
533427,9,,,
533426,9,,,
533425,9,,,
533424,9,,,
533423,9,,,
533422,9,,,
533421,9,,,
533420,9,,,
533419,9,,,
533418,9,,,
533417,9,,,
533416,9,,,
533415,9,,,
533414,9,,,
533413,9,,,
533412,9,,,
533411,9,,,
533410,9,,,
533409,9,,,
533408,9,,,
533407,9,,,
533406,9,,,
533405,9,,,
533404,9,,,
533403,9,,,
533402,9,,,
533401,9,,,
533400,9,,,
533399,9,,,
533398,9,,,
533397,9,,,
533396,9,,,
533395,9,,,
533394,9,,,
533384,9,,,
533383,9,,,
533382,9,,,
533381,9,,,
533380,9,,,
533379,9,,,
533375,9,,,
533374,9,,,
533372,9,,,
533371,9,,,
533370,9,,,
533369,9,,,
533368,9,,,
533367,9,,,
533366,9,,,
533351,9,,,
533350,9,,,
533349,9,,,
533348,9,,,
533347,9,,,
533346,9,,,
533342,9,,,
533341,9,,,
533340,9,,,
533339,9,,,
533338,9,,,
533337,9,,,
533336,9,,,
533335,9,,,
533334,9,,,
533333,9,,,
533326,9,,,
533323,9,,,
533322,9,,,
533321,9,,,
533320,9,,,
533319,9,,,
533318,9,,,
533317,9,,,
533316,9,,,
533315,9,,,
533314,9,,,
533313,9,,,
533312,9,,,
533311,9,,,
533310,9,,,
533309,9,,,
533308,9,,,
533307,9,,,
533306,9,,,
533305,9,,,
533304,9,,,
533303,9,,,
533302,9,,,
533301,9,,,
533300,9,,,
533299,9,,,
533298,9,,,
533297,9,,,
533296,9,,,
533295,9,,,
533294,9,,,
533293,9,,,
533292,9,,,
533291,9,,,
533290,9,,,
533289,9,,,
533288,9,,,
533287,9,,,
533286,9,,,
533285,9,,,
533284,9,,,
533283,9,,,
533282,9,,,
533281,9,,,
533280,9,,,
533275,9,,,
533274,9,,,
533272,9,,,
533271,9,,,
533270,9,,,
533269,9,,,
533268,9,,,
533267,9,,,
533266,9,,,
533265,9,,,
533264,9,,,
533263,9,,,
533262,9,,,
533254,9,,,
533253,9,,,
533245,9,,,
533244,9,,,
533243,9,,,
533242,9,,,
533241,9,,,
533240,9,,,
533239,9,,,
533238,9,,,
533237,9,,,
533236,9,,,
533235,9,,,
533234,9,,,
533233,9,,,
533232,9,,,
533226,9,,,
533225,9,,,
533224,9,,,
533223,9,,,
533222,9,,,
533221,9,,,
533220,9,,,
533219,9,,,
533218,9,,,
533217,9,,,
533216,9,,,
533215,9,,,
533214,9,,,
533213,9,,,
533212,9,,,
533211,9,,,
533210,9,,,
533209,9,,,
533208,9,,,
533207,9,,,
533206,9,,,
533205,9,,,
533204,9,,,
533203,9,,,
533202,9,,,
533201,9,,,
533195,9,,,
533194,9,,,
533193,9,,,
533192,9,,,
533191,9,,,
533190,9,,,
533189,9,,,
533188,9,,,
533187,9,,,
533186,9,,,
533185,9,,,
533184,9,,,
533183,9,,,
533182,9,,,
533181,9,,,
533180,9,,,
533179,9,,,
533178,9,,,
533177,9,,,
533176,9,,,
533175,9,,,
533174,9,,,
533173,9,,,
533172,9,,,
533171,9,,,
533170,9,,,
533169,9,,,
533168,9,,,
533167,9,,,
533166,9,,,
533165,9,,,
533164,9,,,
533163,9,,,
533162,9,,,
533161,9,,,
533160,9,,,
533159,9,,,
533158,9,,,
533157,9,,,
533156,9,,,
533155,9,,,
533151,9,,,
533149,9,,,
533148,9,,,
533147,9,,,
533146,9,,,
533145,9,,,
533144,9,,,
533143,9,,,
533142,9,,,
533141,9,,,
533140,9,,,
533139,9,,,
533138,9,,,
533137,9,,,
533136,9,,,
533135,9,,,
533134,9,,,
533133,9,,,
533132,9,,,
533131,9,,,
533130,9,,,
533129,9,,,
533128,9,,,
533127,9,,,
533125,9,,,
533124,9,,,
533123,9,,,
533122,9,,,
533121,9,,,
533120,9,,,
533119,9,,,
533118,9,,,
533117,9,,,
533116,9,,,
533115,9,,,
533114,9,,,
533113,9,,,
533105,9,,,
533104,9,,,
533103,9,,,
533102,9,,,
533101,9,,,
533100,9,,,
533099,9,,,
533098,9,,,
533097,9,,,
533096,9,,,
533095,9,,,
533094,9,,,
533093,9,,,
533092,9,,,
533091,9,,,
533072,9,,,
533070,9,,,
533069,9,,,
533068,9,,,
533067,9,,,
533066,9,,,
533065,9,,,
533064,9,,,
533063,9,,,
533062,9,,,
533061,9,,,
533060,9,,,
533059,9,,,
533058,9,,,
533057,9,,,
533056,9,,,
533055,9,,,
533054,9,,,
533053,9,,,
533052,9,,,
533051,9,,,
533050,9,,,
533049,9,,,
533048,9,,,
533047,9,,,
533046,9,,,
533045,9,,,
533044,9,,,
533043,9,,,
533042,9,,,
533040,9,,,
533039,9,,,
533038,9,,,
533037,9,,,
533036,9,,,
533030,9,,,
533029,9,,,
533028,9,,,
533027,9,,,
533026,9,,,
533025,9,,,
533024,9,,,
533023,9,,,
533022,9,,,
533021,9,,,
533020,9,,,
533019,9,,,
533018,9,,,
533017,9,,,
533016,9,,,
533015,9,,,
533014,9,,,
533013,9,,,
533012,9,,,
533011,9,,,
533010,9,,,
533009,9,,,
533008,9,,,
533007,9,,,
533006,9,,,
533005,9,,,
533004,9,,,
533003,9,,,
533002,9,,,
533001,9,,,
533000,9,,,
532999,9,,,
532998,9,,,
532997,9,,,
532996,9,,,
532995,9,,,
532994,9,,,
532993,9,,,
532992,9,,,
532991,9,,,
532990,9,,,
532989,9,,,
532988,9,,,
532987,9,,,
532986,9,,,
532985,9,,,
532984,9,,,
532983,9,,,
532982,9,,,
532981,9,,,
532980,9,,,
532979,9,,,
532978,9,,,
532967,9,,,
532966,9,,,
532965,9,,,
532964,9,,,
532963,9,,,
532962,9,,,
532961,9,,,
532960,9,,,
532959,9,,,
532958,9,,,
532957,9,,,
532956,9,,,
532955,9,,,
532954,9,,,
532953,9,,,
532952,9,,,
532951,9,,,
532950,9,,,
532949,9,,,
532948,9,,,
532943,9,,,
532942,9,,,
532941,9,,,
532940,9,,,
532939,9,,,
532938,9,,,
532937,9,,,
532936,9,,,
532935,9,,,
532934,9,,,
532933,9,,,
532932,9,,,
532931,9,,,
532930,9,,,
532929,9,,,
532928,9,,,
532927,9,,,
532926,9,,,
532925,9,,,
532924,9,,,
532923,9,,,
532922,9,,,
532921,9,,,
532920,9,,,
532919,9,,,
532906,9,,,
532905,9,,,
532904,9,,,
532903,9,,,
532902,9,,,
532901,9,,,
532900,9,,,
532899,9,,,
532898,9,,,
532897,9,,,
532896,9,,,
532895,9,,,
532894,9,,,
532893,9,,,
532892,9,,,
532891,9,,,
532890,9,,,
532889,9,,,
532888,9,,,
532887,9,,,
532886,9,,,
532885,9,,,
532884,9,,,
532883,9,,,
532882,9,,,
532881,9,,,
532880,9,,,
532879,9,,,
532878,9,,,
532877,9,,,
532876,9,,,
532875,9,,,
532874,9,,,
532873,9,,,
532872,9,,,
532871,9,,,
532870,9,,,
532869,9,,,
532868,9,,,
532867,9,,,
532866,9,,,
532865,9,,,
532864,9,,,
532863,9,,,
532862,9,,,
532861,9,,,
532860,9,,,
532859,9,,,
532858,9,,,
532857,9,,,
532856,9,,,
532855,9,,,
532854,9,,,
532853,9,,,
532852,9,,,
532851,9,,,
532850,9,,,
532849,9,,,
532848,9,,,
532847,9,,,
532846,9,,,
532845,9,,,
532844,9,,,
532843,9,,,
532842,9,,,
532841,9,,,
532840,9,,,
532839,9,,,
532838,9,,,
532837,9,,,
532836,9,,,
532835,9,,,
532834,9,,,
532833,9,,,
532832,9,,,
532831,9,,,
532830,9,,,
532829,9,,,
532828,9,,,
532827,9,,,
532826,9,,,
532825,9,,,
532824,9,,,
532823,9,,,
532822,9,,,
532821,9,,,
532820,9,,,
532819,9,,,
532818,9,,,
532817,9,,,
532816,9,,,
532815,9,,,
532814,9,,,
532813,9,,,
532812,9,,,
532811,9,,,
532810,9,,,
532809,9,,,
532808,9,,,
532807,9,,,
532806,9,,,
532796,9,,,
532795,9,,,
532794,9,,,
532793,9,,,
532792,9,,,
532791,9,,,
532788,9,,,
532787,9,,,
532775,9,,,
532774,9,,,
532773,9,,,
532772,9,,,
532771,9,,,
532770,9,,,
532766,9,,,
532764,9,,,
532763,9,,,
532762,9,,,
532761,9,,,
532760,9,,,
532757,9,,,
532756,9,,,
532755,9,,,
532754,9,,,
532745,9,,,
532744,9,,,
532743,9,,,
532742,9,,,
532741,9,,,
532740,9,,,
532739,9,,,
532738,9,,,
532732,9,,,
532720,9,,,
532719,9,,,
532718,9,,,
532717,9,,,
532716,9,,,
532715,9,,,
532713,9,,,
532712,9,,,
532711,9,,,
532710,9,,,
532709,9,,,
532708,9,,,
532707,9,,,
532706,9,,,
532705,9,,,
532704,9,,,
532703,9,,,
532702,9,,,
532700,9,,,
532699,9,,,
532698,9,,,
532697,9,,,
532696,9,,,
532695,9,,,
532694,9,,,
532693,9,,,
532692,9,,,
532691,9,,,
532690,9,,,
532689,9,,,
532688,9,,,
532687,9,,,
532686,9,,,
532685,9,,,
532684,9,,,
532683,9,,,
532682,9,,,
532681,9,,,
532680,9,,,
532678,9,,,
532674,9,,,
532673,9,,,
532672,9,,,
532671,9,,,
532670,9,,,
532669,9,,,
532668,9,,,
532667,9,,,
532666,9,,,
532665,9,,,
532664,9,,,
532663,9,,,
532657,9,,,
532656,9,,,
532655,9,,,
532654,9,,,
532653,9,,,
532652,9,,,
532651,9,,,
532650,9,,,
532649,9,,,
532648,9,,,
532647,9,,,
532646,9,,,
532645,9,,,
532644,9,,,
532643,9,,,
532642,9,,,
532641,9,,,
532640,9,,,
532639,9,,,
532638,9,,,
532637,9,,,
532636,9,,,
532635,9,,,
532634,9,,,
532625,9,,,
532624,9,,,
532623,9,,,
532622,9,,,
532621,9,,,
532620,9,,,
532619,9,,,
532618,9,,,
532617,9,,,
532616,9,,,
532615,9,,,
532614,9,,,
532613,9,,,
532612,9,,,
532611,9,,,
532610,9,,,
532609,9,,,
532608,9,,,
532607,9,,,
532606,9,,,
532605,9,,,
532604,9,,,
532603,9,,,
532602,9,,,
532601,9,,,
532600,9,,,
532599,9,,,
532598,9,,,
532597,9,,,
532596,9,,,
532595,9,,,
532594,9,,,
532593,9,,,
532592,9,,,
532576,9,,,
532575,9,,,
532574,9,,,
532573,9,,,
532572,9,,,
532571,9,,,
532570,9,,,
532569,9,,,
532568,9,,,
532567,9,,,
532566,9,,,
532565,9,,,
532564,9,,,
532563,9,,,
532562,9,,,
532561,9,,,
532560,9,,,
532559,9,,,
532558,9,,,
532557,9,,,
532556,9,,,
532551,9,,,
532550,9,,,
532549,9,,,
532548,9,,,
532547,9,,,
532546,9,,,
532545,9,,,
532544,9,,,
532543,9,,,
532532,9,,,
532531,9,,,
532530,9,,,
532529,9,,,
532528,9,,,
532527,9,,,
532526,9,,,
532525,9,,,
532524,9,,,
532523,9,,,
532522,9,,,
532521,9,,,
532520,9,,,
532519,9,,,
532518,9,,,
532517,9,,,
532516,9,,,
532515,9,,,
532514,9,,,
532513,9,,,
532512,9,,,
532511,9,,,
532510,9,,,
532509,9,,,
532508,9,,,
532507,9,,,
532506,9,,,
532505,9,,,
532504,9,,,
532503,9,,,
532502,9,,,
532501,9,,,
532500,9,,,
532499,9,,,
532498,9,,,
532497,9,,,
532496,9,,,
532495,9,,,
532494,9,,,
532493,9,,,
532492,9,,,
532491,9,,,
532490,9,,,
532489,9,,,
532488,9,,,
532487,9,,,
532486,9,,,
532485,9,,,
532484,9,,,
532483,9,,,
532482,9,,,
532481,9,,,
532480,9,,,
532479,9,,,
532477,9,,,
532476,9,,,
532475,9,,,
532474,9,,,
532473,9,,,
532472,9,,,
532471,9,,,
532470,9,,,
532469,9,,,
532468,9,,,
532467,9,,,
532466,9,,,
532465,9,,,
532464,9,,,
532463,9,,,
532462,9,,,
532460,9,,,
532459,9,,,
532458,9,,,
532457,9,,,
532456,9,,,
532455,9,,,
532448,9,,,
532447,9,,,
532445,9,,,
532444,9,,,
532443,9,,,
532442,9,,,
532441,9,,,
532440,9,,,
532439,9,,,
532438,9,,,
532437,9,,,
532436,9,,,
532435,9,,,
532434,9,,,
532433,9,,,
532432,9,,,
532431,9,,,
532430,9,,,
532429,9,,,
532428,9,,,
532427,9,,,
532426,9,,,
532425,9,,,
532424,9,,,
532423,9,,,
532422,9,,,
532421,9,,,
532417,9,,,
532414,9,,,
532413,9,,,
532412,9,,,
532411,9,,,
532410,9,,,
532409,9,,,
532408,9,,,
532407,9,,,
532406,9,,,
532405,9,,,
532404,9,,,
532403,9,,,
532402,9,,,
532401,9,,,
532400,9,,,
532399,9,,,
532398,9,,,
532397,9,,,
532396,9,,,
532395,9,,,
532394,9,,,
532393,9,,,
532392,9,,,
532391,9,,,
532382,9,,,
532380,9,,,
532379,9,,,
532378,9,,,
532377,9,,,
532376,9,,,
532375,9,,,
532374,9,,,
532373,9,,,
532372,9,,,
532371,9,,,
532370,9,,,
532369,9,,,
532368,9,,,
532367,9,,,
532366,9,,,
532365,9,,,
532364,9,,,
532363,9,,,
532362,9,,,
532361,9,,,
532360,9,,,
532359,9,,,
532358,9,,,
532357,9,,,
532356,9,,,
532355,9,,,
532354,9,,,
532353,9,,,
532346,9,,,
532343,9,,,
532342,9,,,
532341,9,,,
532340,9,,,
532339,9,,,
532338,9,,,
532337,9,,,
532336,9,,,
532335,9,,,
532334,9,,,
532320,9,,,
532319,9,,,
532318,9,,,
532317,9,,,
532316,9,,,
532315,9,,,
532314,9,,,
532313,9,,,
532312,9,,,
532311,9,,,
532310,9,,,
532309,9,,,
532308,9,,,
532307,9,,,
532306,9,,,
532305,9,,,
532304,9,,,
532303,9,,,
532302,9,,,
532301,9,,,
532300,9,,,
532296,9,,,
532295,9,,,
532294,9,,,
532293,9,,,
532292,9,,,
532291,9,,,
532270,9,,,
532269,9,,,
532268,9,,,
532267,9,,,
532261,9,,,
532260,9,,,
532259,9,,,
532258,9,,,
532257,9,,,
532256,9,,,
532255,9,,,
532254,9,,,
532253,9,,,
532252,9,,,
532251,9,,,
532250,9,,,
532246,9,,,
532245,9,,,
532244,9,,,
532243,9,,,
532242,9,,,
532241,9,,,
532240,9,,,
532239,9,,,
532238,9,,,
532237,9,,,
532236,9,,,
532235,9,,,
532234,9,,,
532233,9,,,
532232,9,,,
532231,9,,,
532230,9,,,
532229,9,,,
532228,9,,,
532227,9,,,
532226,9,,,
532225,9,,,
532224,9,,,
532223,9,,,
532222,9,,,
532221,9,,,
532220,9,,,
532219,9,,,
532218,9,,,
532217,9,,,
532216,9,,,
532215,9,,,
532214,9,,,
532213,9,,,
532212,9,,,
532211,9,,,
532210,9,,,
532209,9,,,
532208,9,,,
532205,9,,,
532202,9,,,
532201,9,,,
532200,9,,,
532199,9,,,
532198,9,,,
532197,9,,,
532196,9,,,
532195,9,,,
532194,9,,,
532193,9,,,
532192,9,,,
532191,9,,,
532190,9,,,
532189,9,,,
532188,9,,,
532187,9,,,
532186,9,,,
532185,9,,,
532184,9,,,
532183,9,,,
532182,9,,,
532181,9,,,
532180,9,,,
532179,9,,,
532178,9,,,
532177,9,,,
532176,9,,,
532175,9,,,
532174,9,,,
532173,9,,,
532172,9,,,
532171,9,,,
532170,9,,,
532169,9,,,
532168,9,,,
532167,9,,,
532166,9,,,
532165,9,,,
532164,9,,,
532163,9,,,
532162,9,,,
532161,9,,,
532160,9,,,
532159,9,,,
532158,9,,,
532141,9,,,
532140,9,,,
532139,9,,,
532138,9,,,
532137,9,,,
532136,9,,,
532135,9,,,
532134,9,,,
532133,9,,,
532132,9,,,
532131,9,,,
532130,9,,,
532129,9,,,
532128,9,,,
532127,9,,,
532126,9,,,
532125,9,,,
532124,9,,,
532123,9,,,
532122,9,,,
532121,9,,,
532120,9,,,
532119,9,,,
532118,9,,,
532117,9,,,
532116,9,,,
532115,9,,,
532114,9,,,
532113,9,,,
532112,9,,,
532111,9,,,
532110,9,,,
532109,9,,,
532108,9,,,
532107,9,,,
532106,9,,,
532105,9,,,
532104,9,,,
532103,9,,,
532102,9,,,
532101,9,,,
532100,9,,,
532099,9,,,
532098,9,,,
532097,9,,,
532096,9,,,
532095,9,,,
532094,9,,,
532093,9,,,
532092,9,,,
532091,9,,,
532090,9,,,
532089,9,,,
532088,9,,,
532087,9,,,
532086,9,,,
532085,9,,,
532084,9,,,
532083,9,,,
532082,9,,,
532081,9,,,
532080,9,,,
532079,9,,,
532078,9,,,
532077,9,,,
532076,9,,,
532075,9,,,
532074,9,,,
532073,9,,,
532072,9,,,
532071,9,,,
532070,9,,,
532069,9,,,
532068,9,,,
532067,9,,,
532066,9,,,
532065,9,,,
532064,9,,,
532063,9,,,
532062,9,,,
532061,9,,,
532060,9,,,
532059,9,,,
532058,9,,,
532057,9,,,
532056,9,,,
532055,9,,,
532054,9,,,
532053,9,,,
532052,9,,,
532051,9,,,
532050,9,,,
532049,9,,,
532048,9,,,
532046,9,,,
532045,9,,,
532043,9,,,
532042,9,,,
532041,9,,,
532040,9,,,
532039,9,,,
532038,9,,,
532037,9,,,
532036,9,,,
532035,9,,,
532034,9,,,
532033,9,,,
532032,9,,,
532031,9,,,
532030,9,,,
532029,9,,,
532028,9,,,
532027,9,,,
532026,9,,,
532025,9,,,
532024,9,,,
532023,9,,,
532022,9,,,
532021,9,,,
532020,9,,,
532019,9,,,
532018,9,,,
532017,9,,,
532016,9,,,
532015,9,,,
532014,9,,,
532013,9,,,
532012,9,,,
532011,9,,,
532010,9,,,
532009,9,,,
532008,9,,,
532007,9,,,
532006,9,,,
532005,9,,,
532004,9,,,
532003,9,,,
532002,9,,,
